Month    ProductName  TotalQuantity
2022-06  MEN5006      8            
2022-06  MEN5001      8            
2022-06  JNE3910      8            
2022-06  JNE3892      8            
2022-06  JNE3892      8            
2022-06  JNE3862      8            
2022-06  JNE3856      8            
2022-06  JNE3856      8            
2022-06  JNE3810      8            
2022-06  JNE3806      8            
2022-06  JNE3805      8            
2022-06  JNE3805      8            
2022-06  JNE3802      8            
2022-06  JNE3798      8            
2022-06  JNE3795      8            
2022-06  JNE3794      8            
2022-06  JNE3776      8            
2022-06  JNE3761      8            
2022-06  JNE3749      8            
2022-06  JNE3739      8            
2022-06  JNE3738      8            
2022-06  JNE3730      8            
2022-06  JNE3724      8            
2022-06  JNE3713      8            
2022-06  JNE3691      8            
2022-06  JNE3689      8            
2022-06  JNE3689      8            
2022-06  JNE3640      8            
2022-06  JNE3639      8            
2022-06  JNE3638      8            
2022-06  JNE3636      8            
2022-06  JNE3636      8            
2022-06  JNE3634      8            
2022-06  JNE3633      8            
2022-06  JNE3620      8            
2022-06  JNE3603      8            
2022-06  JNE3567      8            
2022-06  JNE3567      8            
2022-06  JNE3560      8            
2022-06  JNE3548      8            
2022-06  JNE3546      8            
2022-06  JNE3522      8            
2022-06  JNE3518      8            
2022-06  JNE3516      8            
2022-06  JNE3506      8            
2022-06  JNE3501      8            
2022-06  JNE3484      8            
2022-06  JNE3476      8            
2022-06  JNE3463      8            
2022-06  JNE3431      8            
2022-06  JNE3407      8            
2022-06  JNE3396      8            
2022-06  JNE3368      8            
2022-06  JNE3366      8            
2022-06  JNE3365      8            
2022-06  JNE3363      8            
2022-06  JNE3261      8            
2022-06  JNE3261      8            
2022-06  JNE3160      8            
2022-06  JNE3160      8            
2022-06  JNE2270      8            
2022-06  JNE2265      8            
2022-06  JNE2014      8            
2022-06  JNE1906      8            
2022-06  JNE1233      8            
2022-06  J0416        8            
2022-06  J0413        8            
2022-06  J0391        8            
2022-06  J0390        8            
2022-06  J0386        8            
2022-06  J0372        8            
2022-06  J0349        8            
2022-06  J0338        8            
2022-06  J0337        8            
2022-06  J0337        8            
2022-06  J0332        8            
2022-06  J0306        8            
2022-06  J0301        8            
2022-06  J0283        8            
2022-06  J0243        8            
2022-06  J0239        8            
2022-06  J0234        8            
2022-06  J0216        8            
2022-06  J0213        8            
2022-06  J0212        8            
2022-06  J0176        8            
2022-06  J0150        8            
2022-06  J0118        8            
2022-06  J0118        8            
2022-06  J0097        8            
2022-06  J0096        8            
2022-06  J0095        8            
2022-06  J0083        8            
2022-06  J0041        8            
2022-06  J0012        8            
2022-06  J0011        8            
2022-06  J0007        8            
2022-06  J0007        8            
2022-06  J0005        8            
2022-06  SET435       7            
2022-06  SET433       7            
2022-06  SET413       7            
2022-06  SET410       7            
2022-06  SET408       7            
2022-06  SET408       7            
2022-06  SET405       7            
2022-06  SET396       7            
2022-06  SET395       7            
2022-06  SET394       7            
2022-06  SET394       7            
2022-06  SET390       7            
2022-06  SET389       7            
2022-06  SET384       7            
2022-06  SET376       7            
2022-06  SET366       7            
2022-06  SET363       7            
2022-06  SET359       7            
2022-06  SET355       7            
2022-06  SET346       7            
2022-06  SET343       7            
2022-06  SET341       7            
2022-06  SET341       7            
2022-06  SET340       7            
2022-06  SET340       7            
2022-06  SET339       7            
2022-06  SET339       7            
2022-06  SET335       7            
2022-06  SET335       7            
2022-06  SET334       7            
2022-06  SET329       7            
2022-06  SET325       7            
2022-06  SET323       7            
2022-06  SET320       7            
2022-06  SET317       7            
2022-06  SET317       7            
2022-06  SET310       7            
2022-06  SET304       7            
2022-06  SET293       7            
2022-06  SET288       7            
2022-06  SET288       7            
2022-06  SET286       7            
2022-06  SET286       7            
2022-06  SET285       7            
2022-06  SET282       7            
2022-06  SET279       7            
2022-06  SET279       7            
2022-06  SET278       7            
2022-06  SET269       7            
2022-06  SET268       7            
2022-06  SET246       7            
2022-06  SET233       7            
2022-06  SET229       7            
2022-06  SET220       7            
2022-06  SET205       7            
2022-06  SET187       7            
2022-06  SET186       7            
2022-06  SET183       7            
2022-06  SET172       7            
2022-06  SET154       7            
2022-06  SET154       7            
2022-06  PJNE3607     7            
2022-06  PJNE3607     7            
2022-06  PJNE3421     7            
2022-06  PJNE3368     7            
2022-06  PJNE3368     7            
2022-06  NW037        7            
2022-06  NW014        7            
2022-06  NW013        7            
2022-06  NW005        7            
2022-06  NW004        7            
2022-06  NW004        7            
2022-06  MEN5032      7            
2022-06  MEN5027      7            
2022-06  MEN5021      7            
2022-06  MEN5019      7            
